frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.000000,2,false,true,0.005942379,0.001315970,0.149577939,0.000000000,0.100000000,0.000000000,0.980000000
1,0.016667,2,false,false,0.010936719,0.005561939,0.150330737,0.000083333,0.099999965,0.000050000,0.980000000
2,0.033333,2,false,false,0.016209660,0.007486414,0.149080388,0.000166667,0.099999861,0.000100000,0.980000000
3,0.050000,2,false,false,0.020701627,0.012562321,0.150208495,0.000250000,0.099999688,0.000150000,0.980000000
4,0.066667,2,false,false,0.026003445,0.015144022,0.150532536,0.000333333,0.099999444,0.000200000,0.980000000
5,0.083333,2,false,false,0.031130267,0.021102812,0.150198222,0.000416665,0.099999132,0.000250000,0.980000000
6,0.100000,2,false,false,0.035539915,0.023581345,0.149314233,0.000499998,0.099998750,0.000300000,0.980000000
7,0.116667,2,false,false,0.040474847,0.028576641,0.150015155,0.000583330,0.099998299,0.000349999,0.980000000
8,0.133333,2,false,false,0.046333738,0.030358321,0.150050328,0.000666662,0.099997778,0.000399999,0.980000000
9,0.150000,2,false,false,0.051719042,0.036121243,0.149020462,0.000749993,0.099997188,0.000449998,0.980000000
10,0.166667,2,false,false,0.057524991,0.039046135,0.148930549,0.000833324,0.099996528,0.000499998,0.980000000
11,0.183333,2,false,false,0.063003376,0.045328555,0.149143649,0.000916654,0.099995799,0.000549997,0.980000000
12,0.200000,2,false,false,0.068971474,0.046103734,0.148984841,0.000999983,0.099995000,0.000599996,0.980000000
13,0.216667,2,false,false,0.073999412,0.052697261,0.149783304,0.001083312,0.099994132,0.000649995,0.980000000
14,0.233333,2,false,false,0.079040812,0.057665792,0.148981670,0.001166640,0.099993195,0.000699994,0.980000000
15,0.250000,2,false,false,0.083358809,0.060364624,0.149136614,0.001249967,0.099992188,0.000749993,0.980000000
16,0.266667,2,false,false,0.088621901,0.061737341,0.149677838,0.001333294,0.099991111,0.000799991,0.980000000
17,0.283333,2,false,false,0.093434392,0.068623041,0.149560569,0.001416619,0.099989965,0.000849990,0.980000000
