frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.000000,2,false,true,0.004490974,0.000058697,0.149806736,0.000000000,0.100000000,0.000000000,0.980000000
1,0.016667,2,false,false,0.008655306,0.002619329,0.149922771,0.000083333,0.099999965,0.000050000,0.980000000
2,0.033333,2,false,false,0.013324413,0.009808100,0.149742642,0.000166667,0.099999861,0.000100000,0.980000000
3,0.050000,2,false,false,0.017402329,0.010478149,0.149684762,0.000250000,0.099999688,0.000150000,0.980000000
4,0.066667,2,false,false,0.022111752,0.014079985,0.150554416,0.000333333,0.099999444,0.000200000,0.980000000
5,0.083333,2,false,false,0.027118326,0.019464757,0.149216876,0.000416665,0.099999132,0.000250000,0.980000000
6,0.100000,2,false,false,0.031837886,0.025369869,0.150496679,0.000499998,0.099998750,0.000300000,0.980000000
7,0.116667,2,false,false,0.037712846,0.027963681,0.149416144,0.000583330,0.099998299,0.000349999,0.980000000
8,0.133333,2,false,false,0.043370425,0.032713342,0.149463973,0.000666662,0.099997778,0.000399999,0.980000000
9,0.150000,2,false,false,0.048141806,0.037532143,0.149824254,0.000749993,0.099997188,0.000449998,0.980000000
10,0.166667,2,false,false,0.053307706,0.039088070,0.149144141,0.000833324,0.099996528,0.000499998,0.980000000
11,0.183333,2,false,false,0.059091327,0.044953134,0.150746213,0.000916654,0.099995799,0.000549997,0.980000000
12,0.200000,2,false,false,0.063527566,0.046030065,0.149622295,0.000999983,0.099995000,0.000599996,0.980000000
13,0.216667,2,false,false,0.068521143,0.052734310,0.150567529,0.001083312,0.099994132,0.000649995,0.980000000
14,0.233333,2,false,false,0.073576094,0.054460239,0.150066010,0.001166640,0.099993195,0.000699994,0.980000000
15,0.250000,2,false,false,0.079509742,0.058389603,0.150159325,0.001249967,0.099992188,0.000749993,0.980000000
16,0.266667,2,false,false,0.084901003,0.064504915,0.149681561,0.001333294,0.099991111,0.000799991,0.980000000
17,0.283333,2,false,false,0.089570329,0.066277744,0.149759811,0.001416619,0.099989965,0.000849990,0.980000000
18,0.300000,2,false,false,0.095464317,0.069863014,0.148642824,0.001499944,0.099988750,0.000899988,0.980000000
19,0.316667,2,false,false,0.101333601,0.073807958,0.150118984,0.001583267,0.099987466,0.000949986,0.980000000
20,0.333333,2,false,false,0.106646265,0.078251809,0.149542050,0.001666590,0.099986111,0.000999983,0.980000000
21,0.350000,2,false,false,0.112598963,0.084567754,0.148304051,0.001749911,0.099984688,0.001049981,0.980000000
22,0.366667,2,false,false,0.118536828,0.085206465,0.149904392,0.001833231,0.099983195,0.001099978,0.980000000
23,0.383333,2,false,false,0.123173219,0.091432473,0.149617926,0.001916549,0.099981633,0.001149975,0.980000000
24,0.400000,2,false,false,0.128997267,0.092716973,0.148010962,0.001999867,0.099980001,0.001199971,0.980000000
25,0.416667,2,false,false,0.133670635,0.098098273,0.149548378,0.002083183,0.099978299,0.001249967,0.980000000
