frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.000000,2,false,true,0.005080041,0.001250272,0.150556598,0.000000000,0.100000000,0.000000000,0.980000000
1,0.016667,2,false,false,0.010275411,0.002276125,0.150001370,0.000083333,0.099999965,0.000050000,0.980000000
2,0.033333,2,false,false,0.015207869,0.008776224,0.150078501,0.000166667,0.099999861,0.000100000,0.980000000
3,0.050000,2,false,false,0.019385562,0.012072357,0.149051008,0.000250000,0.099999688,0.000150000,0.980000000
4,0.066667,2,false,false,0.024101547,0.014939932,0.149930151,0.000333333,0.099999444,0.000200000,0.980000000
5,0.083333,2,false,false,0.029164702,0.021791723,0.150122423,0.000416665,0.099999132,0.000250000,0.980000000
6,0.100000,2,false,false,0.033936264,0.022366324,0.149961000,0.000499998,0.099998750,0.000300000,0.980000000
7,0.116667,2,false,false,0.038039345,0.028442751,0.148950039,0.000583330,0.099998299,0.000349999,0.980000000
8,0.133333,2,false,false,0.043892939,0.032536320,0.150608524,0.000666662,0.099997778,0.000399999,0.980000000
9,0.150000,2,false,false,0.049434137,0.036089611,0.150546327,0.000749993,0.099997188,0.000449998,0.980000000
10,0.166667,2,false,false,0.055340251,0.040641809,0.150254162,0.000833324,0.099996528,0.000499998,0.980000000
11,0.183333,2,false,false,0.061209656,0.045002889,0.149811876,0.000916654,0.099995799,0.000549997,0.980000000
12,0.200000,2,false,false,0.067187297,0.047589289,0.148838952,0.000999983,0.099995000,0.000599996,0.980000000
13,0.216667,2,false,false,0.072090193,0.053401150,0.150434016,0.001083312,0.099994132,0.000649995,0.980000000
14,0.233333,2,false,false,0.076106909,0.055882324,0.149800066,0.001166640,0.099993195,0.000699994,0.980000000
15,0.250000,2,false,false,0.081476584,0.058026982,0.150370578,0.001249967,0.099992188,0.000749993,0.980000000
16,0.266667,2,false,false,0.087221050,0.061691480,0.149070683,0.001333294,0.099991111,0.000799991,0.980000000
17,0.283333,2,false,false,0.091367421,0.065746212,0.149308543,0.001416619,0.099989965,0.000849990,0.980000000
