frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.000000,2,false,true,0.005623052,0.001053749,0.149764778,0.000000000,0.100000000,0.000000000,0.980000000
1,0.016667,2,false,false,0.011377082,0.002548764,0.150011345,0.000083333,0.099999965,0.000050000,0.980000000
2,0.033333,2,false,false,0.015513706,0.007086278,0.150144953,0.000166667,0.099999861,0.000100000,0.980000000
3,0.050000,2,false,false,0.020898176,0.013020900,0.149152343,0.000250000,0.099999688,0.000150000,0.980000000
4,0.066667,2,false,false,0.025019001,0.017885695,0.149244071,0.000333333,0.099999444,0.000200000,0.980000000
5,0.083333,2,false,false,0.030801940,0.020988399,0.149656131,0.000416665,0.099999132,0.000250000,0.980000000
6,0.100000,2,false,false,0.036078768,0.023782969,0.150789837,0.000499998,0.099998750,0.000300000,0.980000000
7,0.116667,2,false,false,0.040181572,0.029900827,0.148951426,0.000583330,0.099998299,0.000349999,0.980000000
8,0.133333,2,false,false,0.045864070,0.031976065,0.149322133,0.000666662,0.099997778,0.000399999,0.980000000
9,0.150000,2,false,false,0.049995757,0.034508438,0.150555223,0.000749993,0.099997188,0.000449998,0.980000000
10,0.166667,2,false,false,0.055236998,0.038616997,0.149035006,0.000833324,0.099996528,0.000499998,0.980000000
11,0.183333,2,false,false,0.060493767,0.042803230,0.149864900,0.000916654,0.099995799,0.000549997,0.980000000
12,0.200000,2,false,false,0.065263987,0.046364645,0.149083877,0.000999983,0.099995000,0.000599996,0.980000000
13,0.216667,2,false,false,0.070906524,0.049955302,0.150028018,0.001083312,0.099994132,0.000649995,0.980000000
14,0.233333,2,false,false,0.076283038,0.056166399,0.148875099,0.001166640,0.099993195,0.000699994,0.980000000
15,0.250000,2,false,false,0.081881823,0.058023092,0.150240307,0.001249967,0.099992188,0.000749993,0.980000000
16,0.266667,2,false,false,0.087623602,0.064927610,0.148652015,0.001333294,0.099991111,0.000799991,0.980000000
17,0.283333,2,false,false,0.093296675,0.065578927,0.150145952,0.001416619,0.099989965,0.000849990,0.980000000
18,0.300000,2,false,false,0.097829280,0.070128687,0.148520065,0.001499944,0.099988750,0.000899988,0.980000000
19,0.316667,2,false,false,0.102248832,0.076549325,0.150120423,0.001583267,0.099987466,0.000949986,0.980000000
20,0.333333,2,false,false,0.107479308,0.079897538,0.149876414,0.001666590,0.099986111,0.000999983,0.980000000
21,0.350000,2,false,false,0.111726252,0.084900871,0.149158541,0.001749911,0.099984688,0.001049981,0.980000000
22,0.366667,2,false,false,0.117520624,0.085215275,0.148573449,0.001833231,0.099983195,0.001099978,0.980000000
23,0.383333,2,false,false,0.123112041,0.089341878,0.149671446,0.001916549,0.099981633,0.001149975,0.980000000
24,0.400000,2,false,false,0.127444836,0.095661400,0.148867356,0.001999867,0.099980001,0.001199971,0.980000000
25,0.416667,2,false,false,0.133235755,0.097284934,0.148002697,0.002083183,0.099978299,0.001249967,0.980000000
26,0.433333,2,false,false,0.138145181,0.103368214,0.149134609,0.002166497,0.099976529,0.001299963,0.980000000
27,0.450000,2,false,false,0.142342472,0.107160972,0.148865979,0.002249810,0.099974689,0.001349959,0.980000000
28,0.466667,2,false,false,0.148248712,0.107675565,0.149366163,0.002333122,0.099972779,0.001399954,0.980000000
29,0.483333,2,false,false,0.152278350,0.111390835,0.148211533,0.002416431,0.099970800,0.001449949,0.980000000
30,0.500000,2,false,false,0.157220476,0.115431659,0.148665896,0.002499740,0.099968752,0.001499944,0.980000000
31,0.516667,2,false,false,0.162768639,0.121579006,0.148182320,0.002583046,0.099966634,0.001549938,0.980000000
32,0.533333,2,false,false,0.167870732,0.122864026,0.147259929,0.002666351,0.099964447,0.001599932,0.980000000
33,0.550000,2,false,false,0.173552664,0.126396156,0.147617855,0.002749653,0.099962190,0.001649925,0.980000000
34,0.566667,2,false,false,0.178995030,0.132736801,0.148159515,0.002832954,0.099959864,0.001699918,0.980000000
35,0.583333,2,false,true,0.184249218,0.134367344,0.148192268,0.002916253,0.099957468,0.001749911,0.980000000
36,0.600000,2,false,false,0.188425447,0.139329549,0.148542498,0.002999550,0.099955003,0.001799903,0.980000000
37,0.616667,2,false,false,0.194114804,0.143488898,0.148432192,0.003082845,0.099952469,0.001849894,0.980000000
38,0.633333,2,false,false,0.200102359,0.145493568,0.148317976,0.003166137,0.099949865,0.001899886,0.980000000
39,0.650000,2,false,false,0.205269864,0.147915333,0.146411687,0.003249428,0.099947192,0.001949876,0.980000000
40,0.666667,2,false,false,0.210784201,0.153818011,0.146973815,0.003332716,0.099944450,0.001999867,0.980000000
41,0.683333,2,false,false,0.216085922,0.156292914,0.146780683,0.003416002,0.099941638,0.002049856,0.980000000
42,0.700000,2,false,false,0.221511587,0.157751020,0.147885464,0.003499285,0.099938756,0.002099846,0.980000000
43,0.716667,2,false,false,0.225682917,0.163220739,0.147454721,0.003582567,0.099935805,0.002149834,0.980000000
44,0.733333,2,false,false,0.230051243,0.165151653,0.146425532,0.003665845,0.099932785,0.002199823,0.980000000
45,0.750000,2,false,false,0.234206351,0.168637271,0.145878653,0.003749121,0.099929696,0.002249810,0.980000000
46,0.766667,2,false,false,0.238301611,0.172123339,0.146664597,0.003832395,0.099926537,0.002299797,0.980000000
47,0.783333,2,false,false,0.243115456,0.176091870,0.145320467,0.003915665,0.099923308,0.002349784,0.980000000
48,0.800000,2,false,false,0.247271546,0.178688444,0.146877491,0.003998933,0.099920011,0.002399770,0.980000000
49,0.816667,2,false,false,0.251994983,0.180776729,0.146537656,0.004082199,0.099916644,0.002449755,0.980000000
50,0.833333,2,false,false,0.257251256,0.185708365,0.145706014,0.004165461,0.099913207,0.002499740,0.980000000
51,0.850000,2,false,false,0.262168206,0.189279302,0.145316006,0.004248721,0.099909701,0.002549724,0.980000000
52,0.866667,2,false,false,0.266616085,0.193023096,0.144654072,0.004331977,0.099906126,0.002599707,0.980000000
53,0.883333,2,false,false,0.271518239,0.195399035,0.144323419,0.004415231,0.099902481,0.002649690,0.980000000
54,0.900000,2,false,false,0.276506361,0.197154463,0.145767373,0.004498481,0.099898767,0.002699672,0.980000000
55,0.916667,2,false,false,0.280861092,0.199853864,0.144286336,0.004581729,0.099894984,0.002749653,0.980000000
56,0.933333,2,false,false,0.286804058,0.202891499,0.144641635,0.004664973,0.099891131,0.002799634,0.980000000
57,0.950000,2,false,false,0.292634859,0.208346713,0.143864471,0.004748214,0.099887209,0.002849614,0.980000000
58,0.966667,2,false,false,0.298258683,0.210656365,0.144589280,0.004831452,0.099883217,0.002899594,0.980000000
