frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.000000,2,false,true,0.004522014,-0.000797738,0.150683077,0.000000000,0.100000000,0.000000000,0.980000000
1,0.016667,2,false,false,0.009446154,0.003618814,0.150660951,0.000083333,0.099999965,0.000050000,0.980000000
2,0.033333,2,false,false,0.015282543,0.006352504,0.150718672,0.000166667,0.099999861,0.000100000,0.980000000
3,0.050000,2,false,false,0.020903175,0.010365586,0.150478753,0.000250000,0.099999688,0.000150000,0.980000000
4,0.066667,2,false,false,0.025879809,0.014115835,0.150445656,0.000333333,0.099999444,0.000200000,0.980000000
5,0.083333,2,false,false,0.031825495,0.021844916,0.150367048,0.000416665,0.099999132,0.000250000,0.980000000
6,0.100000,2,false,false,0.036751049,0.022686221,0.149280716,0.000499998,0.099998750,0.000300000,0.980000000
7,0.116667,2,false,false,0.041451837,0.029354319,0.148973419,0.000583330,0.099998299,0.000349999,0.980000000
8,0.133333,2,false,false,0.046045729,0.030474975,0.149258405,0.000666662,0.099997778,0.000399999,0.980000000
9,0.150000,2,false,false,0.051437178,0.036787650,0.149173637,0.000749993,0.099997188,0.000449998,0.980000000
10,0.166667,2,false,false,0.056352531,0.038678890,0.148842108,0.000833324,0.099996528,0.000499998,0.980000000
11,0.183333,2,false,false,0.062305108,0.045594115,0.149065171,0.000916654,0.099995799,0.000549997,0.980000000
12,0.200000,2,false,false,0.067837822,0.048948595,0.149097889,0.000999983,0.099995000,0.000599996,0.980000000
13,0.216667,2,false,false,0.072691668,0.052008853,0.148892301,0.001083312,0.099994132,0.000649995,0.980000000
14,0.233333,2,false,false,0.077681693,0.053871962,0.150462097,0.001166640,0.099993195,0.000699994,0.980000000
15,0.250000,2,false,false,0.083366678,0.058385581,0.150076933,0.001249967,0.099992188,0.000749993,0.980000000
16,0.266667,2,false,false,0.088525984,0.062617791,0.149297663,0.001333294,0.099991111,0.000799991,0.980000000
17,0.283333,2,false,false,0.094232093,0.068509169,0.149288306,0.001416619,0.099989965,0.000849990,0.980000000
18,0.300000,2,false,false,0.098757541,0.072055479,0.149286960,0.001499944,0.099988750,0.000899988,0.980000000
19,0.316667,2,false,false,0.104076468,0.075499135,0.148482710,0.001583267,0.099987466,0.000949986,0.980000000
20,0.333333,2,false,false,0.109799544,0.079648500,0.149717242,0.001666590,0.099986111,0.000999983,0.980000000
21,0.350000,2,false,false,0.113836331,0.081492346,0.149195614,0.001749911,0.099984688,0.001049981,0.980000000
22,0.366667,2,false,false,0.118933817,0.085886360,0.148173876,0.001833231,0.099983195,0.001099978,0.980000000
23,0.383333,2,false,false,0.123323073,0.090017593,0.148177520,0.001916549,0.099981633,0.001149975,0.980000000
24,0.400000,2,false,false,0.128401073,0.092845396,0.148352038,0.001999867,0.099980001,0.001199971,0.980000000
25,0.416667,2,false,false,0.134003426,0.098454721,0.148328213,0.002083183,0.099978299,0.001249967,0.980000000
26,0.433333,2,false,false,0.139106138,0.103765711,0.149576947,0.002166497,0.099976529,0.001299963,0.980000000
27,0.450000,2,false,false,0.144100177,0.105743701,0.148260326,0.002249810,0.099974689,0.001349959,0.980000000
28,0.466667,2,false,false,0.149786595,0.107873285,0.148693237,0.002333122,0.099972779,0.001399954,0.980000000
29,0.483333,2,false,false,0.154180419,0.114912839,0.149249566,0.002416431,0.099970800,0.001449949,0.980000000
30,0.500000,2,false,true,0.159512107,0.117856359,0.149133782,0.002499740,0.099968752,0.001499944,0.980000000
31,0.516667,2,false,false,0.165055197,0.119156421,0.147499081,0.002583046,0.099966634,0.001549938,0.980000000
32,0.533333,2,false,false,0.169239602,0.125718656,0.149023089,0.002666351,0.099964447,0.001599932,0.980000000
33,0.550000,2,false,false,0.174737278,0.128175126,0.148158372,0.002749653,0.099962190,0.001649925,0.980000000
34,0.566667,2,false,false,0.180187529,0.131924105,0.147811020,0.002832954,0.099959864,0.001699918,0.980000000
35,0.583333,2,false,false,0.185509895,0.135922601,0.148045019,0.002916253,0.099957468,0.001749911,0.980000000
36,0.600000,2,false,false,0.190854828,0.139642695,0.148372313,0.002999550,0.099955003,0.001799903,0.980000000
37,0.616667,2,false,false,0.195276613,0.140493090,0.147998580,0.003082845,0.099952469,0.001849894,0.980000000
38,0.633333,2,false,false,0.200917830,0.145241134,0.147939244,0.003166137,0.099949865,0.001899886,0.980000000
39,0.650000,2,false,false,0.205971481,0.149298023,0.146878988,0.003249428,0.099947192,0.001949876,0.980000000
