frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.000000,2,false,true,0.005787701,0.000357713,0.150199502,0.000000000,0.100000000,0.000000000,0.980000000
1,0.016667,2,false,false,0.011385042,0.003351495,0.150681596,0.000083333,0.099999965,0.000050000,0.980000000
2,0.033333,2,false,false,0.016230614,0.006428566,0.150207791,0.000166667,0.099999861,0.000100000,0.980000000
3,0.050000,2,false,false,0.021443223,0.010599453,0.149977025,0.000250000,0.099999688,0.000150000,0.980000000
4,0.066667,2,false,false,0.026848772,0.016654535,0.149393791,0.000333333,0.099999444,0.000200000,0.980000000
5,0.083333,2,false,false,0.031016384,0.021467836,0.149226241,0.000416665,0.099999132,0.000250000,0.980000000
6,0.100000,2,false,false,0.036962222,0.023318135,0.150101311,0.000499998,0.099998750,0.000300000,0.980000000
7,0.116667,2,false,false,0.041840590,0.028351866,0.149818154,0.000583330,0.099998299,0.000349999,0.980000000
8,0.133333,2,false,false,0.047718521,0.033095541,0.149699213,0.000666662,0.099997778,0.000399999,0.980000000
9,0.150000,2,false,false,0.052943049,0.037894659,0.149794802,0.000749993,0.099997188,0.000449998,0.980000000
10,0.166667,2,false,false,0.058503522,0.041545504,0.150339370,0.000833324,0.099996528,0.000499998,0.980000000
11,0.183333,2,false,false,0.063096990,0.045410696,0.149517721,0.000916654,0.099995799,0.000549997,0.980000000
12,0.200000,2,false,false,0.067879015,0.045928995,0.149470746,0.000999983,0.099995000,0.000599996,0.980000000
13,0.216667,2,false,false,0.072748204,0.052885747,0.149976010,0.001083312,0.099994132,0.000649995,0.980000000
14,0.233333,2,false,false,0.077928450,0.055505197,0.150473820,0.001166640,0.099993195,0.000699994,0.980000000
15,0.250000,2,false,false,0.083255694,0.059217046,0.149296734,0.001249967,0.099992188,0.000749993,0.980000000
16,0.266667,2,false,false,0.087644475,0.061980428,0.149799838,0.001333294,0.099991111,0.000799991,0.980000000
17,0.283333,2,false,false,0.092038325,0.068981573,0.148926973,0.001416619,0.099989965,0.000849990,0.980000000
18,0.300000,2,false,false,0.096879127,0.070337695,0.149155877,0.001499944,0.099988750,0.000899988,0.980000000
19,0.316667,2,false,false,0.101399487,0.076667411,0.148556576,0.001583267,0.099987466,0.000949986,0.980000000
20,0.333333,2,false,false,0.107077801,0.077098974,0.149044855,0.001666590,0.099986111,0.000999983,0.980000000
21,0.350000,2,false,false,0.112984087,0.081642869,0.149733450,0.001749911,0.099984688,0.001049981,0.980000000
22,0.366667,2,false,false,0.117065944,0.086445067,0.149323431,0.001833231,0.099983195,0.001099978,0.980000000
23,0.383333,2,false,false,0.121268112,0.092455291,0.149750993,0.001916549,0.099981633,0.001149975,0.980000000
24,0.400000,2,false,false,0.125322427,0.094594423,0.149920775,0.001999867,0.099980001,0.001199971,0.980000000
25,0.416667,2,false,false,0.129787297,0.097783859,0.149178852,0.002083183,0.099978299,0.001249967,0.980000000
26,0.433333,2,false,false,0.135246782,0.101756898,0.148376055,0.002166497,0.099976529,0.001299963,0.980000000
27,0.450000,2,false,false,0.140451245,0.105123244,0.148392945,0.002249810,0.099974689,0.001349959,0.980000000
28,0.466667,2,false,false,0.145056003,0.108635644,0.148321192,0.002333122,0.099972779,0.001399954,0.980000000
29,0.483333,2,false,false,0.149481719,0.113920897,0.149324773,0.002416431,0.099970800,0.001449949,0.980000000
30,0.500000,2,false,false,0.154648663,0.117767788,0.148540073,0.002499740,0.099968752,0.001499944,0.980000000
31,0.516667,2,false,false,0.159972321,0.120488014,0.148256304,0.002583046,0.099966634,0.001549938,0.980000000
32,0.533333,2,false,false,0.165141684,0.124249239,0.147985848,0.002666351,0.099964447,0.001599932,0.980000000
33,0.550000,2,false,false,0.170041647,0.128694758,0.147929829,0.002749653,0.099962190,0.001649925,0.980000000
34,0.566667,2,false,false,0.175957343,0.129848287,0.147149917,0.002832954,0.099959864,0.001699918,0.980000000
35,0.583333,2,false,false,0.179990703,0.136689616,0.147185127,0.002916253,0.099957468,0.001749911,0.980000000
36,0.600000,2,false,false,0.185472867,0.138929739,0.146824652,0.002999550,0.099955003,0.001799903,0.980000000
37,0.616667,2,false,false,0.190154799,0.143742192,0.147217361,0.003082845,0.099952469,0.001849894,0.980000000
38,0.633333,2,false,true,0.194455697,0.146767089,0.148058578,0.003166137,0.099949865,0.001899886,0.980000000
39,0.650000,2,false,false,0.199939592,0.150368062,0.147257685,0.003249428,0.099947192,0.001949876,0.980000000
40,0.666667,2,false,false,0.204752633,0.152092583,0.148185018,0.003332716,0.099944450,0.001999867,0.980000000
41,0.683333,2,false,false,0.209973532,0.155867831,0.147696271,0.003416002,0.099941638,0.002049856,0.980000000
42,0.700000,2,false,false,0.214413033,0.158672920,0.147210868,0.003499285,0.099938756,0.002099846,0.980000000
43,0.716667,2,false,false,0.218852422,0.161368844,0.147809157,0.003582567,0.099935805,0.002149834,0.980000000
44,0.733333,2,false,false,0.224605878,0.167180970,0.146708820,0.003665845,0.099932785,0.002199823,0.980000000
45,0.750000,2,false,false,0.229651386,0.170024197,0.146142983,0.003749121,0.099929696,0.002249810,0.980000000
46,0.766667,2,false,false,0.235034792,0.173340501,0.146120927,0.003832395,0.099926537,0.002299797,0.980000000
47,0.783333,2,false,false,0.240734229,0.175722032,0.146279672,0.003915665,0.099923308,0.002349784,0.980000000
48,0.800000,2,false,false,0.245259834,0.180155660,0.145561274,0.003998933,0.099920011,0.002399770,0.980000000
49,0.816667,2,false,false,0.250731253,0.181001242,0.146072227,0.004082199,0.099916644,0.002449755,0.980000000
