frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.000000,2,false,true,0.004369402,0.001238308,0.150669475,0.000000000,0.100000000,0.000000000,0.980000000
1,0.016667,2,false,false,0.008671016,0.005783798,0.150226468,0.000083333,0.099999965,0.000050000,0.980000000
2,0.033333,2,false,false,0.013816421,0.006607358,0.150763606,0.000166667,0.099999861,0.000100000,0.980000000
3,0.050000,2,false,false,0.019532387,0.012746538,0.150875025,0.000250000,0.099999688,0.000150000,0.980000000
4,0.066667,2,false,false,0.024654720,0.015374279,0.149343791,0.000333333,0.099999444,0.000200000,0.980000000
5,0.083333,2,false,false,0.029803383,0.020234135,0.149841021,0.000416665,0.099999132,0.000250000,0.980000000
6,0.100000,2,false,false,0.033809307,0.024500725,0.150451689,0.000499998,0.099998750,0.000300000,0.980000000
7,0.116667,2,false,false,0.038808399,0.027707392,0.150091444,0.000583330,0.099998299,0.000349999,0.980000000
8,0.133333,2,false,false,0.044650897,0.032504145,0.150054388,0.000666662,0.099997778,0.000399999,0.980000000
9,0.150000,2,false,false,0.049761565,0.036114158,0.149647570,0.000749993,0.099997188,0.000449998,0.980000000
10,0.166667,2,false,false,0.055604402,0.039912389,0.149107169,0.000833324,0.099996528,0.000499998,0.980000000
11,0.183333,2,false,false,0.059673075,0.045624997,0.150426658,0.000916654,0.099995799,0.000549997,0.980000000
12,0.200000,2,false,false,0.065630661,0.046441901,0.149268288,0.000999983,0.099995000,0.000599996,0.980000000
13,0.216667,2,false,false,0.070141924,0.051611026,0.148893190,0.001083312,0.099994132,0.000649995,0.980000000
14,0.233333,2,false,false,0.075915168,0.053714861,0.148663628,0.001166640,0.099993195,0.000699994,0.980000000
15,0.250000,2,false,false,0.080458684,0.061101344,0.150438997,0.001249967,0.099992188,0.000749993,0.980000000
16,0.266667,2,false,false,0.085798966,0.064850391,0.149891093,0.001333294,0.099991111,0.000799991,0.980000000
17,0.283333,2,false,false,0.090848350,0.065599371,0.150494670,0.001416619,0.099989965,0.000849990,0.980000000
18,0.300000,2,false,false,0.096239324,0.070104751,0.149214091,0.001499944,0.099988750,0.000899988,0.980000000
19,0.316667,2,false,false,0.101872735,0.076528222,0.148921897,0.001583267,0.099987466,0.000949986,0.980000000
20,0.333333,2,false,false,0.106373240,0.079953098,0.150272042,0.001666590,0.099986111,0.000999983,0.980000000
21,0.350000,2,false,false,0.112301024,0.084598801,0.149615418,0.001749911,0.099984688,0.001049981,0.980000000
22,0.366667,2,false,false,0.117076311,0.085228669,0.149048425,0.001833231,0.099983195,0.001099978,0.980000000
23,0.383333,2,false,false,0.122281274,0.089630974,0.148866595,0.001916549,0.099981633,0.001149975,0.980000000
24,0.400000,2,false,false,0.127588505,0.094911859,0.148830754,0.001999867,0.099980001,0.001199971,0.980000000
25,0.416667,2,false,false,0.132807285,0.099917426,0.149781301,0.002083183,0.099978299,0.001249967,0.980000000
26,0.433333,2,false,false,0.137638300,0.103886409,0.149601327,0.002166497,0.099976529,0.001299963,0.980000000
27,0.450000,2,false,true,0.142023962,0.103905154,0.149386504,0.002249810,0.099974689,0.001349959,0.980000000
28,0.466667,2,false,false,0.146894359,0.109926565,0.149387201,0.002333122,0.099972779,0.001399954,0.980000000
29,0.483333,2,false,false,0.152233674,0.112824611,0.148229115,0.002416431,0.099970800,0.001449949,0.980000000
30,0.500000,2,false,false,0.158193169,0.118517815,0.148430848,0.002499740,0.099968752,0.001499944,0.980000000
31,0.516667,2,false,false,0.163924787,0.118643517,0.148536531,0.002583046,0.099966634,0.001549938,0.980000000
32,0.533333,2,false,false,0.168645381,0.124239442,0.148815862,0.002666351,0.099964447,0.001599932,0.980000000
33,0.550000,2,false,false,0.172947856,0.127729436,0.148389292,0.002749653,0.099962190,0.001649925,0.980000000
34,0.566667,2,false,false,0.177013287,0.130015795,0.148195201,0.002832954,0.099959864,0.001699918,0.980000000
35,0.583333,2,false,false,0.182734724,0.136050710,0.147599503,0.002916253,0.099957468,0.001749911,0.980000000
36,0.600000,2,false,false,0.188049867,0.136956275,0.148077121,0.002999550,0.099955003,0.001799903,0.980000000
37,0.616667,2,false,false,0.194023902,0.142192973,0.147515448,0.003082845,0.099952469,0.001849894,0.980000000
38,0.633333,2,false,false,0.199427570,0.146879885,0.147875490,0.003166137,0.099949865,0.001899886,0.980000000
39,0.650000,2,false,false,0.204887085,0.148669890,0.147815760,0.003249428,0.099947192,0.001949876,0.980000000
40,0.666667,2,false,false,0.209117356,0.153326000,0.146413699,0.003332716,0.099944450,0.001999867,0.980000000
