frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.000000,2,false,true,0.004716111,-0.001817915,0.149583754,0.000000000,0.100000000,0.000000000,0.980000000
1,0.016667,2,false,false,0.009878028,0.004905953,0.150089940,0.000083333,0.099999965,0.000050000,0.980000000
2,0.033333,2,false,false,0.013930348,0.006893729,0.149345717,0.000166667,0.099999861,0.000100000,0.980000000
3,0.050000,2,false,false,0.018304766,0.012050583,0.150409213,0.000250000,0.099999688,0.000150000,0.980000000
4,0.066667,2,false,false,0.022551614,0.014979416,0.150542131,0.000333333,0.099999444,0.000200000,0.980000000
5,0.083333,2,false,false,0.027567329,0.021238132,0.149590164,0.000416665,0.099999132,0.000250000,0.980000000
6,0.100000,2,false,false,0.032152506,0.023540885,0.149586234,0.000499998,0.099998750,0.000300000,0.980000000
7,0.116667,2,false,false,0.037077688,0.027440546,0.150204202,0.000583330,0.099998299,0.000349999,0.980000000
8,0.133333,2,false,false,0.042698535,0.030404161,0.149641248,0.000666662,0.099997778,0.000399999,0.980000000
9,0.150000,2,false,false,0.048229926,0.034820325,0.149480538,0.000749993,0.099997188,0.000449998,0.980000000
10,0.166667,2,false,false,0.052376672,0.038558680,0.150487765,0.000833324,0.099996528,0.000499998,0.980000000
11,0.183333,2,false,false,0.058164473,0.043971432,0.149192921,0.000916654,0.099995799,0.000549997,0.980000000
12,0.200000,2,false,false,0.063424406,0.047040912,0.150632923,0.000999983,0.099995000,0.000599996,0.980000000
13,0.216667,2,false,false,0.068667300,0.052567045,0.149750293,0.001083312,0.099994132,0.000649995,0.980000000
14,0.233333,2,false,false,0.073515038,0.054719392,0.150461367,0.001166640,0.099993195,0.000699994,0.980000000
15,0.250000,2,false,false,0.078389145,0.058849757,0.149536670,0.001249967,0.099992188,0.000749993,0.980000000
16,0.266667,2,false,false,0.083433350,0.062850605,0.149056106,0.001333294,0.099991111,0.000799991,0.980000000
17,0.283333,2,false,false,0.089184605,0.066988717,0.148713100,0.001416619,0.099989965,0.000849990,0.980000000
18,0.300000,2,false,false,0.093944335,0.072524023,0.148640990,0.001499944,0.099988750,0.000899988,0.980000000
19,0.316667,2,false,false,0.098989447,0.073894194,0.149657379,0.001583267,0.099987466,0.000949986,0.980000000
20,0.333333,2,false,false,0.104370864,0.077093180,0.148343973,0.001666590,0.099986111,0.000999983,0.980000000
