frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.000000,2,false,true,0.005866370,-0.001560462,0.150735117,0.000000000,0.100000000,0.000000000,0.980000000
1,0.016667,2,false,false,0.011657486,0.003383138,0.150304700,0.000083333,0.099999965,0.000050000,0.980000000
2,0.033333,2,false,false,0.015974640,0.006858388,0.150130421,0.000166667,0.099999861,0.000100000,0.980000000
3,0.050000,2,false,false,0.021015767,0.010848695,0.149182860,0.000250000,0.099999688,0.000150000,0.980000000
4,0.066667,2,false,false,0.025396385,0.015835917,0.149013379,0.000333333,0.099999444,0.000200000,0.980000000
5,0.083333,2,false,false,0.030134149,0.021798805,0.149139814,0.000416665,0.099999132,0.000250000,0.980000000
6,0.100000,2,false,false,0.035605856,0.022979123,0.149859739,0.000499998,0.099998750,0.000300000,0.980000000
7,0.116667,2,false,false,0.039697652,0.027633706,0.149663929,0.000583330,0.099998299,0.000349999,0.980000000
8,0.133333,2,false,false,0.044166095,0.032798557,0.149521079,0.000666662,0.099997778,0.000399999,0.980000000
9,0.150000,2,false,false,0.048293880,0.036438147,0.149682458,0.000749993,0.099997188,0.000449998,0.980000000
10,0.166667,2,false,false,0.052682526,0.040466668,0.150813909,0.000833324,0.099996528,0.000499998,0.980000000
11,0.183333,2,false,false,0.058610894,0.044996892,0.150391298,0.000916654,0.099995799,0.000549997,0.980000000
12,0.200000,2,false,false,0.064254052,0.049707661,0.149163425,0.000999983,0.099995000,0.000599996,0.980000000
13,0.216667,2,false,false,0.069520999,0.050961435,0.149506779,0.001083312,0.099994132,0.000649995,0.980000000
14,0.233333,2,false,false,0.075026022,0.057511847,0.150191103,0.001166640,0.099993195,0.000699994,0.980000000
15,0.250000,2,false,false,0.079229568,0.061324847,0.150522209,0.001249967,0.099992188,0.000749993,0.980000000
16,0.266667,2,false,false,0.084229217,0.063194130,0.150029797,0.001333294,0.099991111,0.000799991,0.980000000
17,0.283333,2,false,false,0.089665392,0.066203994,0.149447463,0.001416619,0.099989965,0.000849990,0.980000000
18,0.300000,2,false,false,0.095292177,0.069490622,0.149108602,0.001499944,0.099988750,0.000899988,0.980000000
19,0.316667,2,false,false,0.099505236,0.074175467,0.150066663,0.001583267,0.099987466,0.000949986,0.980000000
20,0.333333,2,false,false,0.103727169,0.080098163,0.148332602,0.001666590,0.099986111,0.000999983,0.980000000
21,0.350000,2,false,false,0.109640809,0.084180633,0.148646262,0.001749911,0.099984688,0.001049981,0.980000000
22,0.366667,2,false,false,0.114814499,0.088027964,0.148171760,0.001833231,0.099983195,0.001099978,0.980000000
23,0.383333,2,false,false,0.120076678,0.091150551,0.148550213,0.001916549,0.099981633,0.001149975,0.980000000
24,0.400000,2,false,false,0.124953996,0.096282062,0.148725974,0.001999867,0.099980001,0.001199971,0.980000000
25,0.416667,2,false,false,0.130138689,0.097872798,0.149027157,0.002083183,0.099978299,0.001249967,0.980000000
26,0.433333,2,false,false,0.134235754,0.101493580,0.147987908,0.002166497,0.099976529,0.001299963,0.980000000
27,0.450000,2,false,false,0.138798774,0.103825660,0.148580204,0.002249810,0.099974689,0.001349959,0.980000000
28,0.466667,2,false,false,0.144365868,0.109916082,0.148936654,0.002333122,0.099972779,0.001399954,0.980000000
29,0.483333,2,false,true,0.149554083,0.112995094,0.148905299,0.002416431,0.099970800,0.001449949,0.980000000
30,0.500000,2,false,false,0.154616656,0.116360393,0.148432408,0.002499740,0.099968752,0.001499944,0.980000000
31,0.516667,2,false,false,0.159116457,0.119922061,0.147377243,0.002583046,0.099966634,0.001549938,0.980000000
32,0.533333,2,false,false,0.164981424,0.124028270,0.148702160,0.002666351,0.099964447,0.001599932,0.980000000
33,0.550000,2,false,false,0.170973129,0.126902798,0.147713712,0.002749653,0.099962190,0.001649925,0.980000000
