frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.000000,2,false,true,0.004427250,0.000543484,0.150510240,0.000000000,0.100000000,0.000000000,0.980000000
1,0.016667,2,false,false,0.009004394,0.003638529,0.150389732,0.000083333,0.099999965,0.000050000,0.980000000
2,0.033333,2,false,false,0.013437926,0.009175373,0.150376418,0.000166667,0.099999861,0.000100000,0.980000000
3,0.050000,2,false,false,0.018655497,0.010810350,0.149730567,0.000250000,0.099999688,0.000150000,0.980000000
4,0.066667,2,false,false,0.024198538,0.015571345,0.149000119,0.000333333,0.099999444,0.000200000,0.980000000
5,0.083333,2,false,false,0.029929554,0.020621251,0.150331832,0.000416665,0.099999132,0.000250000,0.980000000
6,0.100000,2,false,false,0.035446537,0.024409331,0.148938053,0.000499998,0.099998750,0.000300000,0.980000000
7,0.116667,2,false,false,0.041066903,0.028508974,0.150637523,0.000583330,0.099998299,0.000349999,0.980000000
8,0.133333,2,false,false,0.046614752,0.031290902,0.149307399,0.000666662,0.099997778,0.000399999,0.980000000
9,0.150000,2,false,false,0.050978757,0.037337196,0.150157174,0.000749993,0.099997188,0.000449998,0.980000000
10,0.166667,2,false,false,0.055685778,0.039304218,0.149044486,0.000833324,0.099996528,0.000499998,0.980000000
11,0.183333,2,false,false,0.060791512,0.043470480,0.149256802,0.000916654,0.099995799,0.000549997,0.980000000
12,0.200000,2,false,false,0.066014297,0.046801966,0.149442385,0.000999983,0.099995000,0.000599996,0.980000000
13,0.216667,2,false,false,0.071237096,0.052909374,0.148848180,0.001083312,0.099994132,0.000649995,0.980000000
14,0.233333,2,false,false,0.077072705,0.055258472,0.150129549,0.001166640,0.099993195,0.000699994,0.980000000
15,0.250000,2,false,false,0.081686113,0.059562581,0.149231123,0.001249967,0.099992188,0.000749993,0.980000000
16,0.266667,2,false,false,0.086795174,0.062451104,0.149807695,0.001333294,0.099991111,0.000799991,0.980000000
17,0.283333,2,false,false,0.091771131,0.068515946,0.150412375,0.001416619,0.099989965,0.000849990,0.980000000
18,0.300000,2,false,false,0.097091747,0.072071562,0.150077840,0.001499944,0.099988750,0.000899988,0.980000000
19,0.316667,2,false,false,0.101208751,0.074745637,0.149409432,0.001583267,0.099987466,0.000949986,0.980000000
20,0.333333,2,false,false,0.106465436,0.077625987,0.149063312,0.001666590,0.099986111,0.000999983,0.980000000
21,0.350000,2,false,false,0.112325538,0.082975497,0.149475815,0.001749911,0.099984688,0.001049981,0.980000000
22,0.366667,2,false,false,0.117705475,0.086223891,0.149196395,0.001833231,0.099983195,0.001099978,0.980000000
23,0.383333,2,false,false,0.122818250,0.091155111,0.148411996,0.001916549,0.099981633,0.001149975,0.980000000
24,0.400000,2,false,false,0.127171423,0.094215771,0.149845954,0.001999867,0.099980001,0.001199971,0.980000000
25,0.416667,2,false,false,0.133006273,0.097504275,0.148712583,0.002083183,0.099978299,0.001249967,0.980000000
26,0.433333,2,false,false,0.138317693,0.100603167,0.148976239,0.002166497,0.099976529,0.001299963,0.980000000
27,0.450000,2,false,false,0.142435236,0.105642800,0.147925746,0.002249810,0.099974689,0.001349959,0.980000000
28,0.466667,2,false,false,0.146518939,0.109150502,0.149140034,0.002333122,0.099972779,0.001399954,0.980000000
29,0.483333,2,false,false,0.151931614,0.112930621,0.148993101,0.002416431,0.099970800,0.001449949,0.980000000
30,0.500000,2,false,false,0.156532146,0.116685640,0.149281402,0.002499740,0.099968752,0.001499944,0.980000000
31,0.516667,2,false,false,0.160818234,0.120978466,0.148781919,0.002583046,0.099966634,0.001549938,0.980000000
32,0.533333,2,false,false,0.166772221,0.123708186,0.147348384,0.002666351,0.099964447,0.001599932,0.980000000
33,0.550000,2,false,false,0.172423053,0.126238696,0.148906343,0.002749653,0.099962190,0.001649925,0.980000000
34,0.566667,2,false,false,0.178141641,0.131521184,0.149004763,0.002832954,0.099959864,0.001699918,0.980000000
35,0.583333,2,false,false,0.182933836,0.134001222,0.147895677,0.002916253,0.099957468,0.001749911,0.980000000
36,0.600000,2,false,false,0.188425699,0.136713386,0.146909552,0.002999550,0.099955003,0.001799903,0.980000000
37,0.616667,2,false,false,0.194339838,0.142329790,0.147007831,0.003082845,0.099952469,0.001849894,0.980000000
38,0.633333,2,false,false,0.199343699,0.143943624,0.147824609,0.003166137,0.099949865,0.001899886,0.980000000
39,0.650000,2,false,true,0.204389088,0.147843453,0.147858660,0.003249428,0.099947192,0.001949876,0.980000000
40,0.666667,2,false,false,0.208779819,0.152254677,0.146562926,0.003332716,0.099944450,0.001999867,0.980000000
41,0.683333,2,false,false,0.214492484,0.154244472,0.146638656,0.003416002,0.099941638,0.002049856,0.980000000
42,0.700000,2,false,false,0.219095748,0.160443226,0.147725707,0.003499285,0.099938756,0.002099846,0.980000000
43,0.716667,2,false,false,0.223328685,0.161178001,0.146521840,0.003582567,0.099935805,0.002149834,0.980000000
44,0.733333,2,false,false,0.228653521,0.165746213,0.146538695,0.003665845,0.099932785,0.002199823,0.980000000
45,0.750000,2,false,false,0.233895257,0.169267261,0.146862338,0.003749121,0.099929696,0.002249810,0.980000000
46,0.766667,2,false,false,0.237926672,0.170914766,0.146417841,0.003832395,0.099926537,0.002299797,0.980000000
47,0.783333,2,false,false,0.242995774,0.176864954,0.146636753,0.003915665,0.099923308,0.002349784,0.980000000
48,0.800000,2,false,false,0.247153393,0.179169511,0.145668626,0.003998933,0.099920011,0.002399770,0.980000000
49,0.816667,2,false,false,0.251682372,0.180955084,0.145446689,0.004082199,0.099916644,0.002449755,0.980000000
50,0.833333,2,false,false,0.255945961,0.183593029,0.145056219,0.004165461,0.099913207,0.002499740,0.980000000
51,0.850000,2,false,false,0.260614664,0.190471244,0.145698163,0.004248721,0.099909701,0.002549724,0.980000000
52,0.866667,2,false,false,0.266189976,0.193642511,0.144755426,0.004331977,0.099906126,0.002599707,0.980000000
53,0.883333,2,false,false,0.271707409,0.193561468,0.146152245,0.004415231,0.099902481,0.002649690,0.980000000
54,0.900000,2,false,false,0.276127422,0.195890698,0.145860324,0.004498481,0.099898767,0.002699672,0.980000000
55,0.916667,2,false,false,0.280698873,0.202677321,0.145543617,0.004581729,0.099894984,0.002749653,0.980000000
56,0.933333,2,false,false,0.284785896,0.202243030,0.145516768,0.004664973,0.099891131,0.002799634,0.980000000
57,0.950000,2,false,false,0.289740855,0.207797088,0.144060087,0.004748214,0.099887209,0.002849614,0.980000000
58,0.966667,2,false,false,0.295141377,0.207734885,0.144594157,0.004831452,0.099883217,0.002899594,0.980000000
59,0.983333,2,false,false,0.299340213,0.213426712,0.144597788,0.004914686,0.099879156,0.002949572,0.980000000
60,1.000000,2,false,false,0.304594639,0.215277931,0.143793142,0.004997917,0.099875026,0.002999550,0.980000000
61,1.016667,2,false,false,0.310338879,0.217818347,0.142806094,0.005081144,0.099870826,0.003049527,0.980000000
62,1.033333,2,false,false,0.315058600,0.219721631,0.144353813,0.005164368,0.099866557,0.003099504,0.980000000
63,1.050000,2,false,false,0.320434652,0.225227348,0.143868436,0.005247589,0.099862219,0.003149479,0.980000000
64,1.066667,2,false,false,0.325126320,0.225055433,0.143357584,0.005330805,0.099857811,0.003199454,0.980000000
65,1.083333,2,false,false,0.329228460,0.230205180,0.142247569,0.005414018,0.099853334,0.003249428,0.980000000
66,1.100000,2,false,false,0.333303410,0.232610698,0.142191130,0.005497228,0.099848788,0.003299401,0.980000000
67,1.116667,2,false,false,0.337775035,0.234111764,0.142291203,0.005580433,0.099844172,0.003349373,0.980000000
68,1.133333,2,false,false,0.343171106,0.238172180,0.142079070,0.005663634,0.099839487,0.003399345,0.980000000
69,1.150000,2,false,false,0.348979568,0.236908699,0.142613427,0.005746832,0.099834733,0.003449316,0.980000000
70,1.166667,2,false,false,0.354935843,0.239747352,0.141035821,0.005830026,0.099829909,0.003499285,0.980000000
71,1.183333,2,false,false,0.360045137,0.244134554,0.140913385,0.005913215,0.099825016,0.003549254,0.980000000
72,1.200000,2,false,false,0.365031638,0.246433586,0.141225972,0.005996401,0.099820054,0.003599222,0.980000000
73,1.216667,2,false,false,0.369380768,0.246623191,0.140960901,0.006079582,0.099815022,0.003649190,0.980000000
74,1.233333,2,false,false,0.374733152,0.249111895,0.139962270,0.006162759,0.099809921,0.003699156,0.980000000
75,1.250000,2,false,false,0.379868095,0.252249441,0.139559901,0.006245932,0.099804751,0.003749121,0.980000000
76,1.266667,2,false,false,0.383933386,0.254222244,0.141003248,0.006329100,0.099799511,0.003799086,0.980000000
77,1.283333,2,false,false,0.389284779,0.257766190,0.140816525,0.006412264,0.099794203,0.003849049,0.980000000
78,1.300000,2,false,true,0.393669669,0.260136647,0.139315162,0.006495424,0.099788824,0.003899011,0.980000000
79,1.316667,2,false,false,0.398869933,0.260431203,0.139419413,0.006578579,0.099783377,0.003948973,0.980000000
80,1.333333,2,false,false,0.404016402,0.260859918,0.139435223,0.006661729,0.099777860,0.003998933,0.980000000
81,1.350000,2,false,false,0.409421454,0.264834826,0.139340084,0.006744875,0.099772274,0.004048893,0.980000000
82,1.366667,2,false,false,0.414120730,0.266744728,0.138469646,0.006828017,0.099766619,0.004098851,0.980000000
83,1.383333,2,false,false,0.419507646,0.269789419,0.139438413,0.006911153,0.099760894,0.004148809,0.980000000
84,1.400000,2,false,false,0.424483800,0.271842629,0.138948254,0.006994285,0.099755100,0.004198765,0.980000000
85,1.416667,2,false,false,0.429066223,0.272173886,0.137734993,0.007077412,0.099749237,0.004248721,0.980000000
86,1.433333,2,false,false,0.434237859,0.274474436,0.138679343,0.007160533,0.099743304,0.004298675,0.980000000
87,1.450000,2,false,false,0.438646264,0.275448813,0.137725914,0.007243650,0.099737303,0.004348628,0.980000000
88,1.466667,2,false,false,0.443912409,0.277422659,0.136698092,0.007326762,0.099731232,0.004398580,0.980000000
89,1.483333,2,false,false,0.448998795,0.279182427,0.137600383,0.007409869,0.099725091,0.004448531,0.980000000
90,1.500000,2,false,false,0.453719515,0.281600347,0.136855621,0.007492971,0.099718882,0.004498481,0.980000000
91,1.516667,2,false,false,0.457792028,0.282940252,0.136720505,0.007576067,0.099712603,0.004548430,0.980000000
92,1.533333,2,false,false,0.462652669,0.283947119,0.136596299,0.007659158,0.099706255,0.004598378,0.980000000
93,1.550000,2,false,false,0.467342361,0.283856856,0.135681048,0.007742244,0.099699838,0.004648324,0.980000000
94,1.566667,2,false,false,0.472048380,0.283883841,0.136225869,0.007825325,0.099693351,0.004698270,0.980000000
95,1.583333,2,false,false,0.477708955,0.286985049,0.136033498,0.007908400,0.099686796,0.004748214,0.980000000
96,1.600000,2,false,false,0.483081811,0.285423672,0.135489765,0.007991469,0.099680171,0.004798157,0.980000000
97,1.616667,2,false,false,0.488674685,0.290211582,0.134579254,0.008074533,0.099673476,0.004848099,0.980000000
98,1.633333,2,false,false,0.493770534,0.288309001,0.133654398,0.008157592,0.099666713,0.004898039,0.980000000
99,1.650000,2,false,false,0.498106230,0.291130478,0.134919442,0.008240645,0.099659880,0.004947979,0.980000000
100,1.666667,2,false,false,0.503712964,0.290942216,0.132948003,0.008323692,0.099652979,0.004997917,0.980000000
101,1.683333,2,false,false,0.508632485,0.293176009,0.134161472,0.008406733,0.099646008,0.005047854,0.980000000
102,1.700000,2,false,false,0.513570125,0.295153910,0.133814161,0.008489768,0.099638967,0.005097789,0.980000000
103,1.716667,2,false,false,0.518491730,0.294770088,0.132149590,0.008572798,0.099631858,0.005147724,0.980000000
104,1.733333,2,false,false,0.522940648,0.293207164,0.133344589,0.008655821,0.099624679,0.005197657,0.980000000
105,1.750000,2,false,false,0.528504208,0.297254841,0.132580811,0.008738839,0.099617432,0.005247589,0.980000000
106,1.766667,2,false,false,0.533706124,0.296111990,0.131150703,0.008821850,0.099610115,0.005297519,0.980000000
107,1.783333,2,false,false,0.538789352,0.296683217,0.132298169,0.008904856,0.099602729,0.005347448,0.980000000
108,1.800000,2,false,false,0.544565527,0.298093156,0.132066685,0.008987855,0.099595273,0.005397376,0.980000000
109,1.816667,2,false,false,0.548573945,0.297091983,0.129862959,0.009070848,0.099587749,0.005447302,0.980000000
110,1.833333,2,false,false,0.552932279,0.296995350,0.130640508,0.009153834,0.099580155,0.005497228,0.980000000
111,1.850000,2,false,false,0.558017584,0.299852735,0.130021392,0.009236815,0.099572492,0.005547151,0.980000000
112,1.866667,2,false,false,0.562369595,0.300886355,0.129744170,0.009319789,0.099564761,0.005597074,0.980000000
113,1.883333,2,false,false,0.567179796,0.299686117,0.129456085,0.009402756,0.099556959,0.005646994,0.980000000
114,1.900000,2,false,false,0.571619415,0.300447204,0.128529294,0.009485717,0.099549089,0.005696914,0.980000000
115,1.916667,2,false,false,0.575780378,0.301337444,0.128837440,0.009568671,0.099541150,0.005746832,0.980000000
116,1.933333,2,false,false,0.581222835,0.298469867,0.127713989,0.009651619,0.099533141,0.005796749,0.980000000
117,1.950000,2,false,true,0.585473693,0.301718263,0.128180942,0.009734560,0.099525064,0.005846664,0.980000000
118,1.966667,2,false,false,0.590017637,0.298268320,0.126990888,0.009817494,0.099516917,0.005896578,0.980000000
