frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.000000,2,false,true,0.005997249,0.000974193,0.150979103,0.000000000,0.100000000,0.000000000,0.980000000
1,0.016667,2,false,false,0.011358782,0.005424826,0.150633347,0.000083333,0.099999965,0.000050000,0.980000000
2,0.033333,2,false,false,0.015371674,0.009629456,0.149229812,0.000166667,0.099999861,0.000100000,0.980000000
3,0.050000,2,false,false,0.019522860,0.011111822,0.150688280,0.000250000,0.099999688,0.000150000,0.980000000
4,0.066667,2,false,false,0.023806863,0.014734752,0.150753852,0.000333333,0.099999444,0.000200000,0.980000000
5,0.083333,2,false,false,0.029644860,0.019415868,0.150774360,0.000416665,0.099999132,0.000250000,0.980000000
6,0.100000,2,false,false,0.034439043,0.025200353,0.149989706,0.000499998,0.099998750,0.000300000,0.980000000
7,0.116667,2,false,false,0.038833079,0.029703491,0.149538836,0.000583330,0.099998299,0.000349999,0.980000000
8,0.133333,2,false,false,0.043880808,0.033313371,0.149996991,0.000666662,0.099997778,0.000399999,0.980000000
9,0.150000,2,false,false,0.048091725,0.034070789,0.150367193,0.000749993,0.099997188,0.000449998,0.980000000
10,0.166667,2,false,false,0.053583036,0.039527478,0.150322342,0.000833324,0.099996528,0.000499998,0.980000000
11,0.183333,2,false,false,0.059293894,0.044044071,0.149474955,0.000916654,0.099995799,0.000549997,0.980000000
12,0.200000,2,false,false,0.064934564,0.047945200,0.150706576,0.000999983,0.099995000,0.000599996,0.980000000
13,0.216667,2,false,false,0.068996887,0.052895647,0.149230891,0.001083312,0.099994132,0.000649995,0.980000000
14,0.233333,2,false,false,0.074481607,0.056403461,0.148726767,0.001166640,0.099993195,0.000699994,0.980000000
15,0.250000,2,false,false,0.078766457,0.060457421,0.149700208,0.001249967,0.099992188,0.000749993,0.980000000
16,0.266667,2,false,false,0.084245066,0.064205146,0.149252437,0.001333294,0.099991111,0.000799991,0.980000000
17,0.283333,2,false,false,0.088392567,0.068272296,0.148525318,0.001416619,0.099989965,0.000849990,0.980000000
18,0.300000,2,false,false,0.093891594,0.072324976,0.149187324,0.001499944,0.099988750,0.000899988,0.980000000
19,0.316667,2,false,false,0.098839681,0.074900793,0.149696339,0.001583267,0.099987466,0.000949986,0.980000000
20,0.333333,2,false,false,0.104561761,0.077253960,0.148975825,0.001666590,0.099986111,0.000999983,0.980000000
21,0.350000,2,false,false,0.109903498,0.081836020,0.148587593,0.001749911,0.099984688,0.001049981,0.980000000
22,0.366667,2,false,false,0.114922767,0.088621658,0.148352466,0.001833231,0.099983195,0.001099978,0.980000000
23,0.383333,2,false,false,0.120544664,0.090041264,0.148936307,0.001916549,0.099981633,0.001149975,0.980000000
24,0.400000,2,false,false,0.126104979,0.095910090,0.148788954,0.001999867,0.099980001,0.001199971,0.980000000
25,0.416667,2,false,false,0.130540702,0.097345460,0.147935239,0.002083183,0.099978299,0.001249967,0.980000000
26,0.433333,2,false,false,0.134795462,0.102499166,0.149822348,0.002166497,0.099976529,0.001299963,0.980000000
27,0.450000,2,false,false,0.138830429,0.107294533,0.147899432,0.002249810,0.099974689,0.001349959,0.980000000
28,0.466667,2,false,false,0.144484124,0.109065251,0.149551474,0.002333122,0.099972779,0.001399954,0.980000000
29,0.483333,2,false,false,0.148916096,0.111507137,0.148446841,0.002416431,0.099970800,0.001449949,0.980000000
30,0.500000,2,false,false,0.153247651,0.118403053,0.147646221,0.002499740,0.099968752,0.001499944,0.980000000
31,0.516667,2,false,false,0.157395685,0.121524866,0.149087282,0.002583046,0.099966634,0.001549938,0.980000000
32,0.533333,2,false,false,0.163276152,0.123722279,0.148851878,0.002666351,0.099964447,0.001599932,0.980000000
33,0.550000,2,false,false,0.167678997,0.127267843,0.148132801,0.002749653,0.099962190,0.001649925,0.980000000
34,0.566667,2,false,false,0.173291692,0.131258446,0.147192931,0.002832954,0.099959864,0.001699918,0.980000000
35,0.583333,2,false,false,0.178731665,0.133692658,0.147232862,0.002916253,0.099957468,0.001749911,0.980000000
36,0.600000,2,false,false,0.183405253,0.139609910,0.147151929,0.002999550,0.099955003,0.001799903,0.980000000
37,0.616667,2,false,false,0.187486040,0.142953498,0.148278815,0.003082845,0.099952469,0.001849894,0.980000000
38,0.633333,2,false,false,0.192712448,0.145197938,0.148239263,0.003166137,0.099949865,0.001899886,0.980000000
39,0.650000,2,false,false,0.196781637,0.149849014,0.148046519,0.003249428,0.099947192,0.001949876,0.980000000
40,0.666667,2,false,false,0.202302625,0.153870896,0.146881089,0.003332716,0.099944450,0.001999867,0.980000000
41,0.683333,2,false,false,0.208260743,0.155425928,0.148042230,0.003416002,0.099941638,0.002049856,0.980000000
42,0.700000,2,false,false,0.213589797,0.158441262,0.147126644,0.003499285,0.099938756,0.002099846,0.980000000
43,0.716667,2,false,false,0.218581361,0.163671973,0.146977995,0.003582567,0.099935805,0.002149834,0.980000000
44,0.733333,2,false,false,0.223115305,0.165317892,0.146338018,0.003665845,0.099932785,0.002199823,0.980000000
45,0.750000,2,false,true,0.227283468,0.169821334,0.146908234,0.003749121,0.099929696,0.002249810,0.980000000
46,0.766667,2,false,false,0.232789910,0.172484402,0.146281633,0.003832395,0.099926537,0.002299797,0.980000000
47,0.783333,2,false,false,0.237951399,0.177762579,0.146841112,0.003915665,0.099923308,0.002349784,0.980000000
48,0.800000,2,false,false,0.242028438,0.178419798,0.145829157,0.003998933,0.099920011,0.002399770,0.980000000
49,0.816667,2,false,false,0.246787980,0.184219486,0.145882115,0.004082199,0.099916644,0.002449755,0.980000000
50,0.833333,2,false,false,0.251062676,0.183868664,0.146584237,0.004165461,0.099913207,0.002499740,0.980000000
51,0.850000,2,false,false,0.256913334,0.190582523,0.145161831,0.004248721,0.099909701,0.002549724,0.980000000
52,0.866667,2,false,false,0.262056725,0.191787222,0.146058318,0.004331977,0.099906126,0.002599707,0.980000000
53,0.883333,2,false,false,0.267531469,0.195982833,0.145103390,0.004415231,0.099902481,0.002649690,0.980000000
54,0.900000,2,false,false,0.271759104,0.196447128,0.145999995,0.004498481,0.099898767,0.002699672,0.980000000
55,0.916667,2,false,false,0.277688891,0.201531513,0.143915373,0.004581729,0.099894984,0.002749653,0.980000000
56,0.933333,2,false,false,0.282269898,0.204276988,0.143849773,0.004664973,0.099891131,0.002799634,0.980000000
57,0.950000,2,false,false,0.286605485,0.207787758,0.144409821,0.004748214,0.099887209,0.002849614,0.980000000
58,0.966667,2,false,false,0.290996598,0.211245990,0.144319098,0.004831452,0.099883217,0.002899594,0.980000000
