frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.000000,2,false,true,0.004535686,-0.000823224,0.150396192,0.000000000,0.100000000,0.000000000,0.980000000
1,0.016667,2,false,false,0.008665640,0.004280998,0.150212473,0.000083333,0.099999965,0.000050000,0.980000000
2,0.033333,2,false,false,0.014029638,0.007467675,0.149906131,0.000166667,0.099999861,0.000100000,0.980000000
3,0.050000,2,false,false,0.018913771,0.011148177,0.149969080,0.000250000,0.099999688,0.000150000,0.980000000
4,0.066667,2,false,false,0.024084396,0.015341512,0.149258718,0.000333333,0.099999444,0.000200000,0.980000000
5,0.083333,2,false,false,0.030032288,0.019893965,0.150138757,0.000416665,0.099999132,0.000250000,0.980000000
6,0.100000,2,false,false,0.034743302,0.024487445,0.148986831,0.000499998,0.099998750,0.000300000,0.980000000
7,0.116667,2,false,false,0.039432442,0.028035403,0.149016882,0.000583330,0.099998299,0.000349999,0.980000000
8,0.133333,2,false,false,0.045295660,0.031145131,0.150482890,0.000666662,0.099997778,0.000399999,0.980000000
9,0.150000,2,false,false,0.049750971,0.036753245,0.149822794,0.000749993,0.099997188,0.000449998,0.980000000
10,0.166667,2,false,false,0.054089318,0.040885231,0.148951116,0.000833324,0.099996528,0.000499998,0.980000000
11,0.183333,2,false,false,0.059863540,0.044475821,0.150052574,0.000916654,0.099995799,0.000549997,0.980000000
12,0.200000,2,false,false,0.064933479,0.048611931,0.150617736,0.000999983,0.099995000,0.000599996,0.980000000
13,0.216667,2,false,false,0.070822285,0.051298789,0.149720081,0.001083312,0.099994132,0.000649995,0.980000000
14,0.233333,2,false,false,0.075907112,0.057061882,0.149549976,0.001166640,0.099993195,0.000699994,0.980000000
15,0.250000,2,false,false,0.081196333,0.058655966,0.150524023,0.001249967,0.099992188,0.000749993,0.980000000
16,0.266667,2,false,false,0.085637871,0.062487782,0.149897149,0.001333294,0.099991111,0.000799991,0.980000000
17,0.283333,2,false,false,0.090762327,0.066806158,0.148620147,0.001416619,0.099989965,0.000849990,0.980000000
18,0.300000,2,false,false,0.096736081,0.071947414,0.150332253,0.001499944,0.099988750,0.000899988,0.980000000
19,0.316667,2,false,false,0.102532877,0.074241369,0.149935470,0.001583267,0.099987466,0.000949986,0.980000000
20,0.333333,2,false,false,0.107802953,0.079055276,0.149456635,0.001666590,0.099986111,0.000999983,0.980000000
21,0.350000,2,false,false,0.112146909,0.082069519,0.150126749,0.001749911,0.099984688,0.001049981,0.980000000
22,0.366667,2,false,false,0.116495679,0.085786606,0.149540614,0.001833231,0.099983195,0.001099978,0.980000000
23,0.383333,2,false,false,0.121780237,0.091868052,0.149918267,0.001916549,0.099981633,0.001149975,0.980000000
24,0.400000,2,false,false,0.126214372,0.096111755,0.149129122,0.001999867,0.099980001,0.001199971,0.980000000
25,0.416667,2,false,false,0.130586767,0.096548458,0.148368511,0.002083183,0.099978299,0.001249967,0.980000000
26,0.433333,2,false,false,0.136407047,0.101578883,0.149490096,0.002166497,0.099976529,0.001299963,0.980000000
27,0.450000,2,false,false,0.141253352,0.106019826,0.149107779,0.002249810,0.099974689,0.001349959,0.980000000
28,0.466667,2,false,false,0.146317418,0.107559655,0.149298108,0.002333122,0.099972779,0.001399954,0.980000000
29,0.483333,2,false,false,0.150449367,0.114668140,0.148483935,0.002416431,0.099970800,0.001449949,0.980000000
30,0.500000,2,false,false,0.156302192,0.117556009,0.149286959,0.002499740,0.099968752,0.001499944,0.980000000
31,0.516667,2,false,false,0.161135694,0.121955159,0.147820839,0.002583046,0.099966634,0.001549938,0.980000000
32,0.533333,2,false,false,0.165486545,0.123701344,0.147298498,0.002666351,0.099964447,0.001599932,0.980000000
33,0.550000,2,false,false,0.169588220,0.127674867,0.148271880,0.002749653,0.099962190,0.001649925,0.980000000
34,0.566667,2,false,false,0.174618218,0.132780107,0.147922003,0.002832954,0.099959864,0.001699918,0.980000000
35,0.583333,2,false,false,0.179607640,0.135167663,0.148711157,0.002916253,0.099957468,0.001749911,0.980000000
36,0.600000,2,false,false,0.185390973,0.137536890,0.148361865,0.002999550,0.099955003,0.001799903,0.980000000
37,0.616667,2,false,false,0.191248233,0.142500215,0.148554442,0.003082845,0.099952469,0.001849894,0.980000000
38,0.633333,2,false,false,0.196222771,0.144156780,0.147611440,0.003166137,0.099949865,0.001899886,0.980000000
39,0.650000,2,false,false,0.201934277,0.147201398,0.147161277,0.003249428,0.099947192,0.001949876,0.980000000
40,0.666667,2,false,false,0.207653043,0.154062377,0.147269720,0.003332716,0.099944450,0.001999867,0.980000000
41,0.683333,2,false,false,0.212467562,0.156120784,0.146694502,0.003416002,0.099941638,0.002049856,0.980000000
42,0.700000,2,false,false,0.217915949,0.160236189,0.146703345,0.003499285,0.099938756,0.002099846,0.980000000
43,0.716667,2,false,false,0.223723651,0.161472098,0.147218800,0.003582567,0.099935805,0.002149834,0.980000000
44,0.733333,2,false,true,0.228798777,0.167697702,0.146494297,0.003665845,0.099932785,0.002199823,0.980000000
45,0.750000,2,false,false,0.234769461,0.168697049,0.147471960,0.003749121,0.099929696,0.002249810,0.980000000
46,0.766667,2,false,false,0.239999930,0.172147515,0.145684700,0.003832395,0.099926537,0.002299797,0.980000000
47,0.783333,2,false,false,0.245219045,0.175072400,0.146677405,0.003915665,0.099923308,0.002349784,0.980000000
48,0.800000,2,false,false,0.250996241,0.181154042,0.145709618,0.003998933,0.099920011,0.002399770,0.980000000
49,0.816667,2,false,false,0.255538174,0.183079017,0.145691211,0.004082199,0.099916644,0.002449755,0.980000000
50,0.833333,2,false,false,0.260921341,0.183550399,0.146675762,0.004165461,0.099913207,0.002499740,0.980000000
51,0.850000,2,false,false,0.265679882,0.190379492,0.146520152,0.004248721,0.099909701,0.002549724,0.980000000
52,0.866667,2,false,false,0.270679448,0.191395486,0.145660156,0.004331977,0.099906126,0.002599707,0.980000000
53,0.883333,2,false,false,0.275812253,0.196093430,0.144959641,0.004415231,0.099902481,0.002649690,0.980000000
54,0.900000,2,false,false,0.281783874,0.196635784,0.144200826,0.004498481,0.099898767,0.002699672,0.980000000
55,0.916667,2,false,false,0.287385240,0.202047762,0.144147886,0.004581729,0.099894984,0.002749653,0.980000000
56,0.933333,2,false,false,0.291850157,0.205537883,0.144525848,0.004664973,0.099891131,0.002799634,0.980000000
57,0.950000,2,false,false,0.296481875,0.207791498,0.144545393,0.004748214,0.099887209,0.002849614,0.980000000
58,0.966667,2,false,false,0.300882903,0.211063848,0.144980347,0.004831452,0.099883217,0.002899594,0.980000000
59,0.983333,2,false,false,0.305450852,0.211617561,0.143686843,0.004914686,0.099879156,0.002949572,0.980000000
60,1.000000,2,false,false,0.310366273,0.213749332,0.143690102,0.004997917,0.099875026,0.002999550,0.980000000
61,1.016667,2,false,false,0.315550074,0.217492664,0.144570297,0.005081144,0.099870826,0.003049527,0.980000000
62,1.033333,2,false,false,0.320280700,0.219459142,0.143196304,0.005164368,0.099866557,0.003099504,0.980000000
