frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.000000,2,false,true,0.004508843,-0.000407827,0.150385685,0.000000000,0.100000000,0.000000000,0.980000000
1,0.016667,2,false,false,0.008942632,0.003169254,0.149809379,0.000083333,0.099999965,0.000050000,0.980000000
2,0.033333,2,false,false,0.014417282,0.006253929,0.149455335,0.000166667,0.099999861,0.000100000,0.980000000
3,0.050000,2,false,false,0.018670166,0.010786943,0.149590932,0.000250000,0.099999688,0.000150000,0.980000000
4,0.066667,2,false,false,0.022997825,0.016338900,0.150109869,0.000333333,0.099999444,0.000200000,0.980000000
5,0.083333,2,false,false,0.028259831,0.018517012,0.149998825,0.000416665,0.099999132,0.000250000,0.980000000
6,0.100000,2,false,false,0.032673650,0.022559846,0.150433094,0.000499998,0.099998750,0.000300000,0.980000000
7,0.116667,2,false,false,0.037179621,0.028484273,0.149916082,0.000583330,0.099998299,0.000349999,0.980000000
8,0.133333,2,false,false,0.041989590,0.030504658,0.150841481,0.000666662,0.099997778,0.000399999,0.980000000
9,0.150000,2,false,false,0.046478217,0.036280230,0.149539668,0.000749993,0.099997188,0.000449998,0.980000000
10,0.166667,2,false,false,0.050752970,0.038254246,0.149077547,0.000833324,0.099996528,0.000499998,0.980000000
11,0.183333,2,false,false,0.056169984,0.042177350,0.149745324,0.000916654,0.099995799,0.000549997,0.980000000
12,0.200000,2,false,false,0.060691147,0.046265129,0.150439989,0.000999983,0.099995000,0.000599996,0.980000000
13,0.216667,2,false,false,0.065033870,0.053736948,0.150323548,0.001083312,0.099994132,0.000649995,0.980000000
14,0.233333,2,false,false,0.069173837,0.053851336,0.149151836,0.001166640,0.099993195,0.000699994,0.980000000
15,0.250000,2,false,false,0.073462253,0.058467759,0.149209254,0.001249967,0.099992188,0.000749993,0.980000000
16,0.266667,2,false,false,0.077743591,0.064056866,0.150119368,0.001333294,0.099991111,0.000799991,0.980000000
17,0.283333,2,false,false,0.082282294,0.067880895,0.149369737,0.001416619,0.099989965,0.000849990,0.980000000
18,0.300000,2,false,false,0.086805481,0.072013401,0.150163020,0.001499944,0.099988750,0.000899988,0.980000000
19,0.316667,2,false,false,0.091196982,0.073753256,0.149002538,0.001583267,0.099987466,0.000949986,0.980000000
20,0.333333,2,false,false,0.095905312,0.077237883,0.148808038,0.001666590,0.099986111,0.000999983,0.980000000
21,0.350000,2,false,false,0.101497758,0.084764905,0.149419832,0.001749911,0.099984688,0.001049981,0.980000000
22,0.366667,2,false,false,0.106737153,0.085113694,0.149457939,0.001833231,0.099983195,0.001099978,0.980000000
23,0.383333,2,false,false,0.111517387,0.088637579,0.149119266,0.001916549,0.099981633,0.001149975,0.980000000
24,0.400000,2,false,false,0.115680778,0.093446662,0.148346180,0.001999867,0.099980001,0.001199971,0.980000000
25,0.416667,2,false,false,0.120462944,0.098577402,0.148729762,0.002083183,0.099978299,0.001249967,0.980000000
26,0.433333,2,false,false,0.125227660,0.100102425,0.148811494,0.002166497,0.099976529,0.001299963,0.980000000
