frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.000000,2,false,true,0.004273345,-0.000929725,0.149052199,0.000000000,0.100000000,0.000000000,0.980000000
1,0.016667,2,false,false,0.009549637,0.005043963,0.150155990,0.000083333,0.099999965,0.000050000,0.980000000
2,0.033333,2,false,false,0.014740226,0.006338032,0.149037276,0.000166667,0.099999861,0.000100000,0.980000000
3,0.050000,2,false,false,0.019463619,0.012851272,0.150380099,0.000250000,0.099999688,0.000150000,0.980000000
4,0.066667,2,false,false,0.024375756,0.014954093,0.149451416,0.000333333,0.099999444,0.000200000,0.980000000
5,0.083333,2,false,false,0.028521456,0.021191180,0.150921276,0.000416665,0.099999132,0.000250000,0.980000000
6,0.100000,2,false,false,0.032733539,0.024705113,0.149343470,0.000499998,0.099998750,0.000300000,0.980000000
7,0.116667,2,false,false,0.038690517,0.028449313,0.149054116,0.000583330,0.099998299,0.000349999,0.980000000
8,0.133333,2,false,false,0.043126690,0.032221644,0.149615865,0.000666662,0.099997778,0.000399999,0.980000000
9,0.150000,2,false,false,0.047209237,0.037367438,0.149749018,0.000749993,0.099997188,0.000449998,0.980000000
10,0.166667,2,false,false,0.052811688,0.041777362,0.149121116,0.000833324,0.099996528,0.000499998,0.980000000
11,0.183333,2,false,false,0.058804276,0.044078495,0.150685037,0.000916654,0.099995799,0.000549997,0.980000000
12,0.200000,2,false,false,0.063272317,0.045869828,0.150020203,0.000999983,0.099995000,0.000599996,0.980000000
13,0.216667,2,false,false,0.069152666,0.052276145,0.149805294,0.001083312,0.099994132,0.000649995,0.980000000
14,0.233333,2,false,false,0.073599384,0.057560504,0.150426744,0.001166640,0.099993195,0.000699994,0.980000000
15,0.250000,2,false,false,0.077929931,0.061491666,0.148739139,0.001249967,0.099992188,0.000749993,0.980000000
16,0.266667,2,false,false,0.082655009,0.062412659,0.149252284,0.001333294,0.099991111,0.000799991,0.980000000
17,0.283333,2,false,false,0.087744529,0.068999147,0.149890422,0.001416619,0.099989965,0.000849990,0.980000000
18,0.300000,2,false,false,0.092403046,0.072735974,0.150360373,0.001499944,0.099988750,0.000899988,0.980000000
19,0.316667,2,false,false,0.096570136,0.075521256,0.148690402,0.001583267,0.099987466,0.000949986,0.980000000
20,0.333333,2,false,false,0.101499107,0.078903165,0.148714164,0.001666590,0.099986111,0.000999983,0.980000000
