frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.000000,2,false,true,0.005132422,-0.001365286,0.149532116,0.000000000,0.100000000,0.000000000,0.980000000
1,0.016667,2,false,false,0.009400792,0.003335580,0.150448524,0.000083333,0.099999965,0.000050000,0.980000000
2,0.033333,2,false,false,0.015381172,0.009471790,0.150211410,0.000166667,0.099999861,0.000100000,0.980000000
3,0.050000,2,false,false,0.019852347,0.010030625,0.149502680,0.000250000,0.099999688,0.000150000,0.980000000
4,0.066667,2,false,false,0.025074423,0.017940002,0.150967923,0.000333333,0.099999444,0.000200000,0.980000000
5,0.083333,2,false,false,0.031045640,0.021787784,0.150365271,0.000416665,0.099999132,0.000250000,0.980000000
6,0.100000,2,false,false,0.036211199,0.023516192,0.149311217,0.000499998,0.099998750,0.000300000,0.980000000
7,0.116667,2,false,false,0.040985516,0.029686411,0.150434734,0.000583330,0.099998299,0.000349999,0.980000000
8,0.133333,2,false,false,0.045841799,0.032356660,0.149451422,0.000666662,0.099997778,0.000399999,0.980000000
9,0.150000,2,false,false,0.051381758,0.037509056,0.148949716,0.000749993,0.099997188,0.000449998,0.980000000
10,0.166667,2,false,false,0.056095915,0.041442434,0.150284721,0.000833324,0.099996528,0.000499998,0.980000000
11,0.183333,2,false,false,0.061500435,0.043601333,0.150545128,0.000916654,0.099995799,0.000549997,0.980000000
12,0.200000,2,false,false,0.066307991,0.049538084,0.150358170,0.000999983,0.099995000,0.000599996,0.980000000
13,0.216667,2,false,false,0.071791355,0.052846794,0.149103158,0.001083312,0.099994132,0.000649995,0.980000000
14,0.233333,2,false,false,0.077697987,0.054502153,0.149204166,0.001166640,0.099993195,0.000699994,0.980000000
15,0.250000,2,false,false,0.082871156,0.060157403,0.149803720,0.001249967,0.099992188,0.000749993,0.980000000
16,0.266667,2,false,false,0.087364169,0.061802965,0.149189929,0.001333294,0.099991111,0.000799991,0.980000000
17,0.283333,2,false,false,0.092060074,0.068451611,0.148635063,0.001416619,0.099989965,0.000849990,0.980000000
18,0.300000,2,false,false,0.096888259,0.072283408,0.149377515,0.001499944,0.099988750,0.000899988,0.980000000
19,0.316667,2,false,false,0.102186111,0.073432613,0.149552370,0.001583267,0.099987466,0.000949986,0.980000000
20,0.333333,2,false,false,0.107012703,0.077580490,0.150269762,0.001666590,0.099986111,0.000999983,0.980000000
21,0.350000,2,false,false,0.112872380,0.082547121,0.148872013,0.001749911,0.099984688,0.001049981,0.980000000
22,0.366667,2,false,false,0.118664927,0.088693248,0.149689360,0.001833231,0.099983195,0.001099978,0.980000000
23,0.383333,2,false,false,0.123934890,0.088788535,0.148327071,0.001916549,0.099981633,0.001149975,0.980000000
24,0.400000,2,false,false,0.128709714,0.094113300,0.148482356,0.001999867,0.099980001,0.001199971,0.980000000
25,0.416667,2,false,false,0.134046838,0.099446904,0.149120783,0.002083183,0.099978299,0.001249967,0.980000000
26,0.433333,2,false,false,0.138399093,0.102172679,0.149447138,0.002166497,0.099976529,0.001299963,0.980000000
27,0.450000,2,false,false,0.143008902,0.104561466,0.149555289,0.002249810,0.099974689,0.001349959,0.980000000
28,0.466667,2,false,false,0.147338556,0.108278254,0.149542227,0.002333122,0.099972779,0.001399954,0.980000000
29,0.483333,2,false,false,0.151400723,0.114496180,0.148612972,0.002416431,0.099970800,0.001449949,0.980000000
30,0.500000,2,false,false,0.156943321,0.115356666,0.148192905,0.002499740,0.099968752,0.001499944,0.980000000
31,0.516667,2,false,false,0.162260191,0.118742428,0.148881242,0.002583046,0.099966634,0.001549938,0.980000000
32,0.533333,2,false,false,0.167646840,0.125339924,0.148253567,0.002666351,0.099964447,0.001599932,0.980000000
33,0.550000,2,false,false,0.173233926,0.126857659,0.147915775,0.002749653,0.099962190,0.001649925,0.980000000
34,0.566667,2,false,false,0.178293460,0.132243711,0.147403141,0.002832954,0.099959864,0.001699918,0.980000000
35,0.583333,2,false,false,0.182404760,0.136705521,0.148277131,0.002916253,0.099957468,0.001749911,0.980000000
36,0.600000,2,false,false,0.186533545,0.137783303,0.147085523,0.002999550,0.099955003,0.001799903,0.980000000
37,0.616667,2,false,false,0.192533496,0.140434444,0.147925713,0.003082845,0.099952469,0.001849894,0.980000000
