frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.000000,2,false,true,0.005613709,0.001462766,0.149496240,0.000000000,0.100000000,0.000000000,0.980000000
1,0.016667,2,false,false,0.011191385,0.005694883,0.149509804,0.000083333,0.099999965,0.000050000,0.980000000
2,0.033333,2,false,false,0.016267775,0.009408649,0.150887183,0.000166667,0.099999861,0.000100000,0.980000000
3,0.050000,2,false,false,0.020912134,0.013551868,0.149274181,0.000250000,0.099999688,0.000150000,0.980000000
4,0.066667,2,false,false,0.026170303,0.015194258,0.149757866,0.000333333,0.099999444,0.000200000,0.980000000
5,0.083333,2,false,false,0.030636622,0.019341161,0.150716292,0.000416665,0.099999132,0.000250000,0.980000000
6,0.100000,2,false,false,0.035435665,0.023435311,0.150237338,0.000499998,0.099998750,0.000300000,0.980000000
7,0.116667,2,false,false,0.040445132,0.026219181,0.149584734,0.000583330,0.099998299,0.000349999,0.980000000
8,0.133333,2,false,false,0.045677344,0.030586645,0.149387728,0.000666662,0.099997778,0.000399999,0.980000000
9,0.150000,2,false,false,0.051642028,0.036788231,0.149466603,0.000749993,0.099997188,0.000449998,0.980000000
10,0.166667,2,false,false,0.057305725,0.041673273,0.150259702,0.000833324,0.099996528,0.000499998,0.980000000
11,0.183333,2,false,false,0.062578558,0.043755652,0.149120787,0.000916654,0.099995799,0.000549997,0.980000000
12,0.200000,2,false,false,0.068552409,0.049097829,0.149489158,0.000999983,0.099995000,0.000599996,0.980000000
13,0.216667,2,false,false,0.073709983,0.053403741,0.149096707,0.001083312,0.099994132,0.000649995,0.980000000
14,0.233333,2,false,false,0.078711076,0.055021311,0.149383769,0.001166640,0.099993195,0.000699994,0.980000000
15,0.250000,2,false,false,0.083676679,0.060143146,0.150241617,0.001249967,0.099992188,0.000749993,0.980000000
16,0.266667,2,false,false,0.089340194,0.064257461,0.149407992,0.001333294,0.099991111,0.000799991,0.980000000
17,0.283333,2,false,false,0.094634718,0.067931765,0.149161523,0.001416619,0.099989965,0.000849990,0.980000000
18,0.300000,2,false,false,0.098677853,0.071904478,0.149271626,0.001499944,0.099988750,0.000899988,0.980000000
19,0.316667,2,false,false,0.104539841,0.075508316,0.149162919,0.001583267,0.099987466,0.000949986,0.980000000
20,0.333333,2,false,false,0.108702177,0.077438356,0.149770897,0.001666590,0.099986111,0.000999983,0.980000000
21,0.350000,2,false,false,0.113486372,0.084361911,0.148866889,0.001749911,0.099984688,0.001049981,0.980000000
22,0.366667,2,false,false,0.118600387,0.087538067,0.149235161,0.001833231,0.099983195,0.001099978,0.980000000
23,0.383333,2,false,false,0.124364334,0.091173967,0.149385315,0.001916549,0.099981633,0.001149975,0.980000000
24,0.400000,2,false,false,0.128910871,0.096275163,0.149976387,0.001999867,0.099980001,0.001199971,0.980000000
25,0.416667,2,false,false,0.133215508,0.099928915,0.149441709,0.002083183,0.099978299,0.001249967,0.980000000
26,0.433333,2,false,false,0.137346767,0.102295235,0.149428336,0.002166497,0.099976529,0.001299963,0.980000000
27,0.450000,2,false,false,0.142528080,0.104187844,0.148345428,0.002249810,0.099974689,0.001349959,0.980000000
28,0.466667,2,false,false,0.147771390,0.109076891,0.149550265,0.002333122,0.099972779,0.001399954,0.980000000
29,0.483333,2,false,false,0.151923069,0.113651440,0.148069628,0.002416431,0.099970800,0.001449949,0.980000000
30,0.500000,2,false,false,0.156805585,0.116672188,0.148784867,0.002499740,0.099968752,0.001499944,0.980000000
31,0.516667,2,false,false,0.161580420,0.119933844,0.149058008,0.002583046,0.099966634,0.001549938,0.980000000
32,0.533333,2,false,false,0.166163572,0.122620573,0.147433332,0.002666351,0.099964447,0.001599932,0.980000000
33,0.550000,2,false,false,0.171521128,0.129274407,0.148897165,0.002749653,0.099962190,0.001649925,0.980000000
34,0.566667,2,false,false,0.175573631,0.129638112,0.147104912,0.002832954,0.099959864,0.001699918,0.980000000
35,0.583333,2,false,false,0.181045399,0.134352893,0.148078249,0.002916253,0.099957468,0.001749911,0.980000000
36,0.600000,2,false,false,0.186884043,0.137127907,0.147526319,0.002999550,0.099955003,0.001799903,0.980000000
37,0.616667,2,false,false,0.192425159,0.142318818,0.148267486,0.003082845,0.099952469,0.001849894,0.980000000
38,0.633333,2,false,false,0.197043603,0.145263359,0.148373692,0.003166137,0.099949865,0.001899886,0.980000000
39,0.650000,2,false,false,0.201670987,0.149983125,0.147101081,0.003249428,0.099947192,0.001949876,0.980000000
40,0.666667,2,false,false,0.206606453,0.153464906,0.146426331,0.003332716,0.099944450,0.001999867,0.980000000
41,0.683333,2,false,true,0.211709317,0.156187401,0.147221950,0.003416002,0.099941638,0.002049856,0.980000000
42,0.700000,2,false,false,0.217606980,0.161177621,0.147023089,0.003499285,0.099938756,0.002099846,0.980000000
43,0.716667,2,false,false,0.223226039,0.161381680,0.147592567,0.003582567,0.099935805,0.002149834,0.980000000
44,0.733333,2,false,false,0.228011907,0.165057900,0.146485582,0.003665845,0.099932785,0.002199823,0.980000000
45,0.750000,2,false,false,0.232503034,0.170749190,0.147254866,0.003749121,0.099929696,0.002249810,0.980000000
